Image,whaleID,bonnet_tip_x_rescaled,bonnet_tip_y_rescaled,blowhead_x_rescaled,blowhead_y_rescaled
w_7702.jpg,whale_49491,147.69557992691352,135.27417746740727,124.72449318716045,142.9312063807406
w_1325.jpg,whale_39915,111.11199734166662,84.99302093725,111.11199734166662,111.282153539375
w_7416.jpg,whale_38008,82.69591226320985,49.51545363911106,93.58590893975305,68.65802592222215
w_4213.jpg,whale_50021,109.75074775666663,111.5373878365,101.75340644749997,65.339980059875
w_869.jpg,whale_81875,137.3160518444444,102.85942173481472,162.669325357037,98.26520438666657
w_9376.jpg,whale_10977,121.15121302749995,145.228315055,99.2010634758333,136.29511465625
w_5075.jpg,whale_82548,77.25091392493825,184.02392821555537,82.18544366913578,152.63010967111097
w_1057.jpg,whale_36154,164.37088733833326,171.77268195375,149.2269857091666,152.8853439675
w_4261.jpg,whale_85670,62.95779328683331,83.4616151545,84.2273180458333,98.265204386875
w_4974.jpg,whale_23367,120.81090063166661,218.480558325,125.57527417749995,190.66001994
w_2469.jpg,whale_98645,108.21934197416661,120.9810568295,124.04386839499996,134.25324027875
w_3807.jpg,whale_87155,73.50747756740739,194.2333000999998,96.13825191111108,190.91525423703686
w_1264.jpg,whale_48813,110.09106015249996,183.51345962125,129.99933532749995,170.24127617125
w_6066.jpg,whale_59173,114.68527750083328,146.7597208375,127.27683615833328,127.3619142575
w_6052.jpg,whale_82548,86.94981721499997,187.08673978125,58.703888334999974,194.2333001
w_5811.jpg,whale_38008,85.5885676308333,93.160518444625,111.6224659358333,109.2402791625
w_3444.jpg,whale_74683,69.25357261530861,130.4247258222221,86.77966101679009,148.80159521407393
w_8582.jpg,whale_76782,103.96543702249996,167.9441674975,107.8790295783333,144.20737786625
w_8962.jpg,whale_73592,155.1824526416666,103.369890329,134.7637088733333,104.3908275175
w_6326.jpg,whale_00195,132.21136590249995,108.219341974125,137.8265204383333,125.830508475
w_2989.jpg,whale_43971,134.5935526750617,165.39182452666648,120.4705882350617,127.61714855407395
w_5587.jpg,whale_79439,143.95214356916662,135.2741774675,133.91292788333328,144.20737786625
w_7405.jpg,whale_33152,115.025589896621,125.06480558356165,90.18278497826483,139.86839481534244
w_527.jpg,whale_53079,118.59887005666663,171.26221336,119.9601196408333,133.23230309125
w_2302.jpg,whale_52505,131.8710535061728,171.00697906296278,153.31073446320983,162.83948155555538
w_3403.jpg,whale_77693,167.09338650749993,103.369890329,179.5147889666666,125.32003988
w_7462.jpg,whale_97882,134.0830840808333,159.01096709875,124.21402459249995,129.40378863375
w_3777.jpg,whale_78280,166.58291791333326,105.15653040875,156.2033898308333,109.2402791625
w_4895.jpg,whale_95370,103.96543702249996,144.9730807575,109.07012296416663,115.876370887375
w_6563.jpg,whale_94176,116.55699567950613,190.66001993999978,126.5962113659259,163.34995014962948
w_6882.jpg,whale_63541,125.57527417749995,130.4247258225,111.28215353916661,105.922233300125
w_4706.jpg,whale_70904,120.6407444333333,156.4586241275,123.70355599833327,133.9980059825
w_2578.jpg,whale_28892,99.7115320708333,132.2113659025,118.42871385833328,132.4666002
w_9406.jpg,whale_16738,138.67730142913575,119.19441674962951,127.61714855456786,135.01894317037025
w_4071.jpg,whale_05487,137.8265204383333,171.77268195375,136.63542705249995,155.43768693875
w_2212.jpg,whale_83892,117.74808906583328,209.29212362875,123.53339980083328,184.53439681
w_8153.jpg,whale_08017,166.41276171499993,135.78464606125,143.44167497499993,137.0608175475
w_3648.jpg,whale_57251,138.84745762749995,157.22432701875,157.22432701916662,129.40378863375
w_5084.jpg,whale_72820,105.15653040916663,147.52542372875,122.51246261249995,126.59621136625
w_1654.jpg,whale_98996,119.61980724499996,110.005982053875,126.76636756416663,122.76769690925
w_6801.jpg,whale_12820,158.58557660345673,50.536390827481426,139.01761382518512,82.69591226296288
w_6612.jpg,whale_66852,145.31339315416662,91.11864406775,128.63808574249995,89.84247258225
w_5032.jpg,whale_27085,142.9312063808333,143.6969092725,170.83682286499993,141.9102691925
w_1115.jpg,whale_90820,102.60418743749996,89.84247258225,125.06342779999996,91.983805668
w_7935.jpg,whale_23821,123.70355599833327,163.60518444625,115.19574609499996,131.956131605
w_2185.jpg,whale_06339,100.90262545666663,77.335992023875,97.42510121416662,108.825910931125
w_6303.jpg,whale_83791,91.20372216666664,133.742771685,116.8973080758333,151.09870388875
w_4961.jpg,whale_37154,166.24260551654314,115.11066799629617,149.39714190765426,112.8135593222221
w_4435.jpg,whale_87622,89.16184779012343,114.08973080740729,115.70621468938268,128.89332003999988
w_112.jpg,whale_40169,132.04120970416662,113.579262213375,129.99933532749995,123.533399800625
w_7622.jpg,whale_15079,98.86075107999996,67.38185443675,125.7454303758333,69.678963110625
w_6262.jpg,whale_52749,126.76636756416663,146.24925224375,151.94948487833327,125.06480558375
w_8756.jpg,whale_11708,93.24559654333329,77.335992023875,108.72981056833329,77.846460618125
w_4277.jpg,whale_82064,104.81621801249995,143.441674975,113.32402791666664,127.87238285125
w_1683.jpg,whale_90820,92.39481555333329,46.963110668,106.51777999333328,76.570289132625
w_1477.jpg,whale_60729,135.78464606166662,92.6500498505,165.05151212999994,108.474576271125
w_4236.jpg,whale_17604,122.68261880999997,85.503489531375,96.98903290166663,98.520438684
w_2078.jpg,whale_37154,156.88401462249996,133.23230309125,166.75307411083327,121.236291126625
w_353.jpg,whale_28263,137.65636424083328,162.32901296125,129.48886673333328,115.365902293125
w_3326.jpg,whale_19906,86.6095048187654,218.735792622222,111.28215353925921,190.66001993999978
w_4561.jpg,whale_34656,157.0541708207407,104.39082751777768,180.02525756049377,87.54536390814806
w_8024.jpg,whale_61461,125.91558657333329,65.339980059875,117.57793286833329,82.440677966125
w_7828.jpg,whale_96385,154.67198404749993,194.2333001,156.37354602833327,151.6091724825
w_1766.jpg,whale_73684,114.00465270833328,117.91824526425,129.99933532749995,128.12761714875
w_1992.jpg,whale_68116,142.59089398499995,140.1236291125,131.70089730833328,107.964107677
w_4436.jpg,whale_23118,154.3316716516666,204.69790628125,154.50182784999996,173.55932203375
w_7392.jpg,whale_81875,112.4732469258333,139.10269192375,111.45230973749996,115.365902293125
w_3237.jpg,whale_11076,141.22964439999996,95.2023928215,116.72715187749995,105.922233300125
w_354.jpg,whale_34656,177.81322698583324,158.500498505,159.26620139583326,135.78464606125
w_2133.jpg,whale_87291,115.19574609499996,70.189431704875,133.74277168499995,92.9052841475
w_8556.jpg,whale_87604,140.88933200395059,131.70089730814803,108.55965437037034,128.63808574296283
w_7218.jpg,whale_72820,131.53074110999995,55.385842472625,131.8710535058333,35.477567298125
w_8157.jpg,whale_37654,129.14855433666662,169.2203389825,129.99933532749995,151.6091724825
w_8666.jpg,whale_39689,136.63542705234565,131.44566301111098,127.27683615802465,155.94815553333316
w_3159.jpg,whale_26288,130.50980392166662,242.72781655,148.20604852083326,208.781655035
w_6141.jpg,whale_11076,136.46527085416662,77.591226321,116.55699567999996,103.625124626125
w_5262.jpg,whale_37658,146.1641741441666,165.90229312125,134.93386507166662,161.8185443675
w_1953.jpg,whale_87291,114.17480890666663,113.32402791625,117.91824526416663,128.89332004
w_4488.jpg,whale_55550,176.79228979749993,88.0558325025,156.71385842499993,87.290129611125
w_3144.jpg,whale_36300,122.00199401833329,111.792622133625,112.98371551999995,105.411764705875
w_3875.jpg,whale_69459,125.23496178166661,103.625124626125,101.4130940508333,90.86340977075
w_2462.jpg,whale_43971,184.95978730499994,160.54237288125,160.79760717833327,185.5553339975
w_3239.jpg,whale_90929,107.1984047858333,128.6380857425,113.15387171833329,98.775672981
w_142.jpg,whale_35594,204.86806247916658,104.901296111625,175.77135260916663,114.855433698875
w_3770.jpg,whale_41125,150.5882352941666,51.302093718875,143.44167497499993,77.846460618125
w_3415.jpg,whale_79823,88.6513791958333,63.042871385875,111.6224659358333,71.7208374875
w_5177.jpg,whale_79439,168.4546360916666,116.1316051845,151.94948487833327,102.85942173475
w_7852.jpg,whale_46974,149.05682951166662,117.91824526425,163.69026254583326,112.04785643075
w_3131.jpg,whale_35844,115.19574609499996,120.47058823525,127.78730475249996,90.608175473625
w_1617.jpg,whale_03623,103.11465603209874,129.1485543370369,124.89464938518513,120.21535393851839
w_9126.jpg,whale_18989,104.81621801249995,157.73479561375,124.3841807908333,122.76769690925
w_6867.jpg,whale_47700,131.70089730833328,107.45363908275,127.44699235666663,74.52841475575
w_8868.jpg,whale_37269,151.43901628416663,221.03290129625,137.14589564666662,191.170488535
w_2322.jpg,whale_85464,147.18511133249993,106.432701894375,132.89199069416662,93.41575274175
w_3007.jpg,whale_53580,112.98371551999995,179.4297108675,120.81090063166661,158.2452642075
w_6357.jpg,whale_50021,145.14323695583326,89.332003988,147.52542372916662,112.813559322
w_4134.jpg,whale_79823,139.69823861749992,107.45363908275,126.25589896999995,117.663010967125
w_3935.jpg,whale_38681,137.48620804249995,115.365902293125,150.5882352941666,88.311066799625
w_9197.jpg,whale_54574,178.32369557975304,65.33998005985178,149.0568295116049,78.3569292125925
w_4927.jpg,whale_44127,109.41043536083329,82.69591226325,110.94184114333328,97.244267198375
w_3527.jpg,whale_64006,151.94948487833327,119.704885344,122.85277500833328,105.411764705875
w_7093.jpg,whale_73080,127.10667995999997,122.001994018,107.70887337999996,114.089730807625
w_6276.jpg,whale_61260,115.70621468916661,215.41774676,118.76902625416662,181.2163509475
w_3776.jpg,whale_08017,148.20604852083326,79.633100697875,130.3396477233333,97.244267198375
w_8299.jpg,whale_78280,128.12761714864195,81.93020937185176,106.5177799935802,101.58325024888879
w_1856.jpg,whale_17604,112.98371551999995,136.03988035875,129.48886673333328,101.58325024925
w_6828.jpg,whale_48966,75.71950814224998,155.43768693875,93.41575274166662,137.82652043875
w_8918.jpg,whale_47734,114.51512130249996,194.2333001,135.95480225999995,180.45064805625
w_4515.jpg,whale_64714,87.63044200749997,102.604187437625,102.26387504166662,102.85942173475
w_9464.jpg,whale_55079,118.08840146222218,114.60019940148138,126.2558989698765,123.02293120666654
w_2254.jpg,whale_23367,92.05450315749995,212.0997008975,99.88168826833329,173.55932203375
w_6707.jpg,whale_98939,123.53339980083328,145.73878364875,112.98371551999995,121.746759720875
w_6054.jpg,whale_26397,145.4835493516666,99.7966101695,135.95480225999995,129.91425722875
w_710.jpg,whale_63948,102.43403123999997,184.78963110625,141.7401129941666,171.5174476575
w_3627.jpg,whale_91826,91.5440345633333,130.93519441625,124.55433698916661,143.1864406775
w_1063.jpg,whale_40169,120.13027583916661,89.587238285125,101.4130940508333,114.344965104625
w_3969.jpg,whale_64496,133.40245928916661,119.19441674975,121.83183781999995,135.01894317
w_3339.jpg,whale_17785,149.39714190749996,167.43369890375,142.76105018249993,132.97706879375
w_3420.jpg,whale_81818,109.58059155833328,109.495513459625,98.00997008999997,136.29511465625
w_6665.jpg,whale_24815,186.83150548333325,114.60019940175,175.26088401499993,121.49152542375
w_4240.jpg,whale_73136,151.0987038883333,155.94815553375,146.33433034249995,138.3369890325
w_6110.jpg,whale_23574,125.0648055833333,77.335992023875,112.64340312416661,88.821535393875
w_9084.jpg,whale_49237,135.61448986333326,117.40777667,150.4180790958333,125.32003988
w_6620.jpg,whale_68789,151.2688600864197,132.97706879333322,130.85011631753082,123.78863409777765
w_5557.jpg,whale_29569,126.5962113659259,117.15254237259248,142.25058158864195,133.99800598222208
w_9465.jpg,whale_89615,110.60152874749997,125.5752741775,97.66965769333329,99.7966101695
w_7070.jpg,whale_20448,179.34463276833327,100.30707876375,151.43901628416663,117.40777667
w_317.jpg,whale_31594,173.38916583583327,199.59322033875,160.11698238583327,183.25822532375
w_348.jpg,whale_53079,114.34496510499997,129.65902293125,140.37886340999995,116.89730807575
w_3625.jpg,whale_48415,110.43137254916662,156.4586241275,139.1877700233333,130.93519441625
w_8547.jpg,whale_60729,126.93652376166662,123.2781655035,100.90262545666663,130.4247258225
w_4181.jpg,whale_27820,135.78464606166662,97.4995014955,145.31339315416662,133.4875373875
w_1438.jpg,whale_48415,124.3841807908333,113.8344965105,107.02824858749996,101.072781655
w_6336.jpg,whale_19041,87.1199734133333,187.08673978074054,100.5623130607407,193.97806580222203
w_8377.jpg,whale_06334,131.8710535058333,92.6500498505,119.27949484916662,115.365902293125
w_4028.jpg,whale_55550,155.1824526416666,138.8474576275,141.22964439999996,113.8344965105
w_3074.jpg,whale_32087,97.66965769333329,111.792622133625,117.57793286833329,117.663010967125
w_256.jpg,whale_48966,139.35792622166662,146.50448654,145.9940179458333,173.55932203375
w_8140.jpg,whale_85670,118.08840146249995,135.78464606125,134.0830840808333,102.0937188435
w_5805.jpg,whale_82089,123.70355599833327,164.3708873375,124.72449318749996,142.42073778625
w_6447.jpg,whale_52342,174.23994682583327,165.13659022875,145.31339315416662,161.3080757725
w_1975.jpg,whale_44127,117.23762047166663,139.868394815,105.15653040916663,106.17746759725
w_8475.jpg,whale_74439,67.72216683283331,154.41674975125,94.94715852416662,148.0358923225
w_8754.jpg,whale_60921,136.29511465583326,173.55932203375,140.71917580583326,144.71784646
w_5553.jpg,whale_65057,136.12495845833328,71.976071784625,134.25324027916662,102.604187437625
w_5021.jpg,whale_75932,135.61448986333326,143.1864406775,118.93918245249996,114.855433698875
w_1867.jpg,whale_49530,130.85011631749995,132.4666002,134.59355267499993,107.45363908275
w_1273.jpg,whale_97542,198.23197075416658,151.09870388875,182.06713193749994,141.14456630125
w_6640.jpg,whale_37269,151.43901628416663,134.25324027875,171.0069790624999,129.91425722875
w_1381.jpg,whale_23821,120.30043203749996,113.579262213375,130.50980392166662,127.61714855375
w_4678.jpg,whale_02839,88.6513791958333,165.13659022875,94.77700232666662,146.7597208375
w_6402.jpg,whale_64714,93.9262213358333,122.257228315,110.09106015249996,129.65902293125
w_7282.jpg,whale_36851,80.1435692920833,125.06480558375,101.07278165499996,114.344965104625
w_7376.jpg,whale_25878,127.44699235666663,177.38783649,130.16949152583328,153.65104686
w_1352.jpg,whale_61461,86.09903622499996,150.3330009975,106.51777999333328,135.529411765
w_1741.jpg,whale_61260,145.4835493516666,117.663010967125,123.36324360249996,110.261216351
w_2171.jpg,whale_38681,131.70089730833328,112.04785643075,129.6590229308333,77.080757726875
w_2907.jpg,whale_15434,88.48122299749997,190.9152542375,96.13825191083329,161.8185443675
w_7531.jpg,whale_55079,55.130608175384516,238.89930209384607,52.06779661025632,233.5393818546153
w_6504.jpg,whale_11242,78.44200731160491,184.2791625125924,94.09637753382712,150.07776669999984
w_1736.jpg,whale_18989,169.1352608841666,142.16550349,158.58557660333327,128.12761714875
w_4504.jpg,whale_48490,133.40245928888885,165.90229312074058,136.97573944839502,128.89332003999988
w_8159.jpg,whale_74162,77.42107012299998,117.663010967125,99.0309072783333,118.173479561375
w_4692.jpg,whale_52749,109.92090395499997,172.538384845,124.21402459249995,157.47956131625
w_7516.jpg,whale_89211,113.15387171833329,97.4995014955,120.6407444333333,113.068793619125
w_5165.jpg,whale_36851,155.1824526416666,129.65902293125,133.57261548666662,98.265204386875
w_2993.jpg,whale_25878,130.50980392148145,113.06879361925915,119.44965104691354,144.46261216370357
w_6759.jpg,whale_09454,133.74277168493822,106.17746759703692,123.5333998004938,132.72183449629617
w_8216.jpg,whale_29172,100.5623130607407,105.41176470592582,109.58059155851848,94.43668993037026
w_7567.jpg,whale_59255,142.08042539083328,119.960119641125,142.9312063808333,96.478564307125
w_4989.jpg,whale_08637,147.3552675308333,118.428713858375,121.49152542333329,140.88933200375
w_222.jpg,whale_35426,99.88168826833329,116.1316051845,112.64340312416661,94.181455633125
w_5775.jpg,whale_86377,112.47324692592589,74.27318045851844,117.5779328681481,103.62512462592584
w_8768.jpg,whale_38681,141.0594882016666,115.876370887375,127.44699235666663,126.8514456625
w_8942.jpg,whale_51538,140.20870721166662,101.072781655,120.47058823499995,123.022931206375
w_5571.jpg,whale_66711,188.7032236624999,121.49152542375,165.22166832833327,116.1316051845
w_1308.jpg,whale_80405,149.39714190749996,129.40378863375,129.82917912916662,104.901296111625
w_3305.jpg,whale_72820,116.04652708499995,139.61316051875,123.53339980083328,101.58325024925
w_5892.jpg,whale_05349,116.72715187749995,143.441674975,118.25855765999997,107.198404785625
w_2545.jpg,whale_97688,109.75074775666663,68.913260219375,114.00465270833328,88.821535393875
w_6181.jpg,whale_09651,117.74808906583328,155.43768693875,118.42871385833328,121.236291126625
w_3515.jpg,whale_48386,116.38683948166661,175.34596211375,120.30043203749996,150.84346959125
w_847.jpg,whale_26686,163.1797939516049,156.2033898303702,145.1432369555555,145.4835493518517
w_7327.jpg,whale_54920,115.70621468916661,170.75174476625,120.81090063166661,129.91425722875
w_3506.jpg,whale_90271,113.32402791666664,148.29112662,125.57527417749995,123.022931206375
w_3462.jpg,whale_48813,125.0648055833333,127.61714855375,133.06214689249995,139.868394815
w_1780.jpg,whale_60921,131.8710535058333,106.17746759725,128.80824194083328,118.939182452625
w_6363.jpg,whale_36437,142.54172547324677,118.68394815549513,127.34865533298701,135.01894317048544
w_4390.jpg,whale_65586,119.61980724493823,134.50847457629618,118.59887005629625,114.34496510444433
w_1827.jpg,whale_33723,136.46527085416662,79.37786640075,148.20604852083326,105.922233300125
w_272.jpg,whale_23525,157.73479561333326,111.53738783629619,148.7165171155555,65.33998005985178
w_4758.jpg,whale_79648,157.22432701916662,158.75573280125,141.3998005983333,136.55034895375
w_2001.jpg,whale_59255,131.36058491166662,156.96909272125,133.23230309083328,131.956131605
w_4050.jpg,whale_09062,127.78730475249996,106.9431704885,131.19042871416661,119.19441674975
w_6797.jpg,whale_59627,115.70621468916661,84.482552343,136.9757394483333,85.7587238285
w_984.jpg,whale_97924,65.85044865382714,169.47557327999982,84.39747424395058,158.50049850444427
w_4551.jpg,whale_38817,55.47092057158331,128.12761714875,80.31372549016663,124.809571286125
w_9015.jpg,whale_05661,129.31871053499995,133.4875373875,148.54636091749992,138.8474576275
w_8141.jpg,whale_11555,121.49152542333329,115.876370887375,124.04386839499996,142.67597208375
w_9396.jpg,whale_13288,130.50980392166662,83.716849451625,121.15121302749995,109.75074775675
w_5779.jpg,whale_49135,123.53339980083328,135.01894317,146.8447989366666,117.91824526425
w_3492.jpg,whale_11242,157.56463941499996,150.3330009975,126.42605516749994,132.72183449625
w_9092.jpg,whale_48966,104.30574941833329,115.876370887375,132.5516782983333,87.54536390825
w_4889.jpg,whale_92465,97.83981389185182,127.61714855407395,114.8554336987654,101.58325024888879
w_6539.jpg,whale_40169,116.38683948166661,125.830508475,137.9966766366666,124.043868394875
w_199.jpg,whale_11076,122.85277500833328,103.625124626125,145.65370554999996,106.687936191375
w_8290.jpg,whale_02411,166.75307411083327,132.2113659025,143.27151877666662,123.022931206375
w_3385.jpg,whale_86041,132.72183449666662,117.663010967125,123.53339980083328,133.9980059825
w_1619.jpg,whale_85464,111.96277833166661,124.809571286125,119.61980724499996,95.968095712875
w_1636.jpg,whale_90957,148.71651711499996,82.951146560375,138.5071452308333,101.58325024925
w_597.jpg,whale_23525,104.47590561666664,108.219341974125,123.19308740416662,115.876370887375
w_1296.jpg,whale_59173,146.8447989366666,98.520438684,130.67996011999995,120.47058823525
w_2301.jpg,whale_10977,115.36590229333328,96.22333001,125.57527417749995,121.746759720875
w_9233.jpg,whale_03623,101.4130940508333,119.449651046875,110.77168494499996,144.46261216375
w_3953.jpg,whale_23847,133.06214689249995,72.486540378875,133.23230309083328,102.348953140625
w_8934.jpg,whale_09651,113.83449651083329,106.432701894375,135.27417746749992,124.299102691875
w_7401.jpg,whale_53079,135.78464606166662,140.1236291125,119.78996344333328,159.5214356925
w_1277.jpg,whale_17785,111.11199734166662,84.99302093725,111.96277833166661,117.152542372875
w_888.jpg,whale_82064,142.08042539031962,113.32402791671231,121.15121302794519,105.15653040876713
w_969.jpg,whale_47700,148.20604852083326,79.12263210375,149.56729810583326,101.58325024925
w_4328.jpg,whale_12074,87.46028580916663,130.169491525,99.0309072783333,162.58424725875
w_985.jpg,whale_64496,184.95978730499994,141.14456630125,167.09338650749993,131.44566301125
w_5514.jpg,whale_34488,141.22964439999996,120.215353938125,129.82917912916662,120.47058823525
w_8685.jpg,whale_68116,112.81355932200913,131.95613160547944,105.32668660675799,112.81355932164384
w_416.jpg,whale_79166,199.93353273499994,173.30408773625,179.00432037249993,175.8564307075
w_8164.jpg,whale_48813,167.26354270518513,158.24526420740725,176.62213359901227,104.1355932199999
w_7128.jpg,whale_33140,139.69823861749992,159.77666999,115.36590229333328,158.2452642075
w_5129.jpg,whale_86206,152.28979727499993,132.4666002,131.8710535058333,126.8514456625
w_1382.jpg,whale_23525,115.87637088749996,153.65104686,122.17215021583328,138.59222333
w_7452.jpg,whale_68116,174.41010302416657,101.838484546375,150.5882352941666,108.219341974125
w_1506.jpg,whale_39689,167.26354270499994,72.741774676,149.9076105016666,89.84247258225
w_4256.jpg,whale_82554,145.6537055501234,105.15653040888878,145.6537055501234,79.37786640074067
w_5062.jpg,whale_26654,94.43668992999996,91.11864406775,115.36590229333328,99.541375872375
w_7115.jpg,whale_49135,117.06746427407403,114.60019940148138,142.5908939846913,98.52043868370362
w_2861.jpg,whale_08181,111.7926221333333,130.169491525,134.25324027916662,131.44566301125
w_7795.jpg,whale_22297,74.18810235950615,140.12362911259245,92.56497175160492,152.885343968148
w_1568.jpg,whale_95370,154.8421402458333,176.87736789625,150.92854768999993,142.16550349
w_69.jpg,whale_95831,120.13027583916661,113.8344965105,121.3213692258333,88.56630109675
w_5207.jpg,whale_15519,143.1013625787654,138.08175473555542,124.38418079111106,108.72981056814804
w_7573.jpg,whale_38288,140.7191758059259,145.4835493518517,117.40777667012341,133.74277168518506
w_8428.jpg,whale_72327,104.47590561666664,82.69591226325,116.38683948166661,94.947158524375
w_6764.jpg,whale_09651,145.8238617483333,121.746759720875,123.87371219666662,133.23230309125
w_3494.jpg,whale_90911,120.47058823499995,137.57128614125,118.25855765999997,145.4835493525
w_9286.jpg,whale_02411,120.6407444333333,89.332003988,121.83183781999995,114.855433698875
w_1604.jpg,whale_10005,90.35294117666663,69.4237288135,103.4549684283333,98.00997008975
w_571.jpg,whale_38894,142.08042539061722,90.60817547333323,115.70621468938268,103.88035892296286
